Time,PixelLabelData,OriginalData
4.8267 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_91.png,Studies/022/LLT/anno/OriginalData/LLT_Label_91.png
4.8967 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_92.png,Studies/022/LLT/anno/OriginalData/LLT_Label_92.png
4.9433 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_93.png,Studies/022/LLT/anno/OriginalData/LLT_Label_93.png
4.9933 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_94.png,Studies/022/LLT/anno/OriginalData/LLT_Label_94.png
5.0467 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_95.png,Studies/022/LLT/anno/OriginalData/LLT_Label_95.png
5.1 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_96.png,Studies/022/LLT/anno/OriginalData/LLT_Label_96.png
5.155 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_97.png,Studies/022/LLT/anno/OriginalData/LLT_Label_97.png
5.2067 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_98.png,Studies/022/LLT/anno/OriginalData/LLT_Label_98.png
5.2617 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_99.png,Studies/022/LLT/anno/OriginalData/LLT_Label_99.png
5.3167 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_100.png,Studies/022/LLT/anno/OriginalData/LLT_Label_100.png
5.3817 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_101.png,Studies/022/LLT/anno/OriginalData/LLT_Label_101.png
5.4217 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_102.png,Studies/022/LLT/anno/OriginalData/LLT_Label_102.png
5.475 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_103.png,Studies/022/LLT/anno/OriginalData/LLT_Label_103.png
5.5367 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_104.png,Studies/022/LLT/anno/OriginalData/LLT_Label_104.png
5.5883 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_105.png,Studies/022/LLT/anno/OriginalData/LLT_Label_105.png
5.6383 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_106.png,Studies/022/LLT/anno/OriginalData/LLT_Label_106.png
5.695 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_107.png,Studies/022/LLT/anno/OriginalData/LLT_Label_107.png
5.7483 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_108.png,Studies/022/LLT/anno/OriginalData/LLT_Label_108.png
5.8017 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_109.png,Studies/022/LLT/anno/OriginalData/LLT_Label_109.png
5.855 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_110.png,Studies/022/LLT/anno/OriginalData/LLT_Label_110.png
5.9083 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_111.png,Studies/022/LLT/anno/OriginalData/LLT_Label_111.png
5.9667 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_112.png,Studies/022/LLT/anno/OriginalData/LLT_Label_112.png
6.0167 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_113.png,Studies/022/LLT/anno/OriginalData/LLT_Label_113.png
6.0717 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_114.png,Studies/022/LLT/anno/OriginalData/LLT_Label_114.png
6.12 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_115.png,Studies/022/LLT/anno/OriginalData/LLT_Label_115.png
6.1783 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_116.png,Studies/022/LLT/anno/OriginalData/LLT_Label_116.png
6.2317 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_117.png,Studies/022/LLT/anno/OriginalData/LLT_Label_117.png
6.285 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_118.png,Studies/022/LLT/anno/OriginalData/LLT_Label_118.png
6.34 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_119.png,Studies/022/LLT/anno/OriginalData/LLT_Label_119.png
6.3883 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_120.png,Studies/022/LLT/anno/OriginalData/LLT_Label_120.png
6.4467 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_121.png,Studies/022/LLT/anno/OriginalData/LLT_Label_121.png
6.5017 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_122.png,Studies/022/LLT/anno/OriginalData/LLT_Label_122.png
6.5567 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_123.png,Studies/022/LLT/anno/OriginalData/LLT_Label_123.png
6.6117 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_124.png,Studies/022/LLT/anno/OriginalData/LLT_Label_124.png
6.66 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_125.png,Studies/022/LLT/anno/OriginalData/LLT_Label_125.png
6.7183 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_126.png,Studies/022/LLT/anno/OriginalData/LLT_Label_126.png
6.7733 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_127.png,Studies/022/LLT/anno/OriginalData/LLT_Label_127.png
6.84 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_128.png,Studies/022/LLT/anno/OriginalData/LLT_Label_128.png
6.895 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_129.png,Studies/022/LLT/anno/OriginalData/LLT_Label_129.png
6.9683 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_130.png,Studies/022/LLT/anno/OriginalData/LLT_Label_130.png
7.0117 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_131.png,Studies/022/LLT/anno/OriginalData/LLT_Label_131.png
7.0567 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_132.png,Studies/022/LLT/anno/OriginalData/LLT_Label_132.png
7.095 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_133.png,Studies/022/LLT/anno/OriginalData/LLT_Label_133.png
7.1633 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_134.png,Studies/022/LLT/anno/OriginalData/LLT_Label_134.png
7.2133 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_135.png,Studies/022/LLT/anno/OriginalData/LLT_Label_135.png
7.28 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_136.png,Studies/022/LLT/anno/OriginalData/LLT_Label_136.png
7.3283 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_137.png,Studies/022/LLT/anno/OriginalData/LLT_Label_137.png
7.3833 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_138.png,Studies/022/LLT/anno/OriginalData/LLT_Label_138.png
7.435 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_139.png,Studies/022/LLT/anno/OriginalData/LLT_Label_139.png
7.4867 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_140.png,Studies/022/LLT/anno/OriginalData/LLT_Label_140.png
7.54 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_141.png,Studies/022/LLT/anno/OriginalData/LLT_Label_141.png
7.5867 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_142.png,Studies/022/LLT/anno/OriginalData/LLT_Label_142.png
7.64 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_143.png,Studies/022/LLT/anno/OriginalData/LLT_Label_143.png
7.6983 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_144.png,Studies/022/LLT/anno/OriginalData/LLT_Label_144.png
7.755 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_145.png,Studies/022/LLT/anno/OriginalData/LLT_Label_145.png
7.805 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_146.png,Studies/022/LLT/anno/OriginalData/LLT_Label_146.png
7.8617 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_147.png,Studies/022/LLT/anno/OriginalData/LLT_Label_147.png
7.9183 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_148.png,Studies/022/LLT/anno/OriginalData/LLT_Label_148.png
7.9767 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_149.png,Studies/022/LLT/anno/OriginalData/LLT_Label_149.png
8.0517 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_150.png,Studies/022/LLT/anno/OriginalData/LLT_Label_150.png
8.0883 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_151.png,Studies/022/LLT/anno/OriginalData/LLT_Label_151.png
8.14 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_152.png,Studies/022/LLT/anno/OriginalData/LLT_Label_152.png
8.205 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_153.png,Studies/022/LLT/anno/OriginalData/LLT_Label_153.png
8.245 sec,Studies/022/LLT/anno/PixelLabelData/LLT_Label_154.png,Studies/022/LLT/anno/OriginalData/LLT_Label_154.png
0.0016667 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_2.png,Studies/022/LAS/anno/OriginalData/LAS_Label_2.png
0.075 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_3.png,Studies/022/LAS/anno/OriginalData/LAS_Label_3.png
0.11833 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_4.png,Studies/022/LAS/anno/OriginalData/LAS_Label_4.png
0.19167 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_6.png,Studies/022/LAS/anno/OriginalData/LAS_Label_6.png
0.23167 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_7.png,Studies/022/LAS/anno/OriginalData/LAS_Label_7.png
0.28667 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_8.png,Studies/022/LAS/anno/OriginalData/LAS_Label_8.png
0.34833 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_9.png,Studies/022/LAS/anno/OriginalData/LAS_Label_9.png
0.40667 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_10.png,Studies/022/LAS/anno/OriginalData/LAS_Label_10.png
0.45833 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_11.png,Studies/022/LAS/anno/OriginalData/LAS_Label_11.png
0.50667 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_12.png,Studies/022/LAS/anno/OriginalData/LAS_Label_12.png
0.56167 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_13.png,Studies/022/LAS/anno/OriginalData/LAS_Label_13.png
0.62333 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_14.png,Studies/022/LAS/anno/OriginalData/LAS_Label_14.png
0.675 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_15.png,Studies/022/LAS/anno/OriginalData/LAS_Label_15.png
0.73167 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_16.png,Studies/022/LAS/anno/OriginalData/LAS_Label_16.png
0.78 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_17.png,Studies/022/LAS/anno/OriginalData/LAS_Label_17.png
0.83833 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_18.png,Studies/022/LAS/anno/OriginalData/LAS_Label_18.png
0.89 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_19.png,Studies/022/LAS/anno/OriginalData/LAS_Label_19.png
0.94333 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_20.png,Studies/022/LAS/anno/OriginalData/LAS_Label_20.png
0.99667 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_21.png,Studies/022/LAS/anno/OriginalData/LAS_Label_21.png
1.0533 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_22.png,Studies/022/LAS/anno/OriginalData/LAS_Label_22.png
1.1033 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_23.png,Studies/022/LAS/anno/OriginalData/LAS_Label_23.png
1.1617 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_24.png,Studies/022/LAS/anno/OriginalData/LAS_Label_24.png
1.2333 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_25.png,Studies/022/LAS/anno/OriginalData/LAS_Label_25.png
1.275 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_26.png,Studies/022/LAS/anno/OriginalData/LAS_Label_26.png
1.3433 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_27.png,Studies/022/LAS/anno/OriginalData/LAS_Label_27.png
1.3817 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_28.png,Studies/022/LAS/anno/OriginalData/LAS_Label_28.png
1.4883 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_30.png,Studies/022/LAS/anno/OriginalData/LAS_Label_30.png
1.5367 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_31.png,Studies/022/LAS/anno/OriginalData/LAS_Label_31.png
1.5867 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_32.png,Studies/022/LAS/anno/OriginalData/LAS_Label_32.png
1.645 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_33.png,Studies/022/LAS/anno/OriginalData/LAS_Label_33.png
1.69 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_34.png,Studies/022/LAS/anno/OriginalData/LAS_Label_34.png
1.7467 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_35.png,Studies/022/LAS/anno/OriginalData/LAS_Label_35.png
1.805 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_36.png,Studies/022/LAS/anno/OriginalData/LAS_Label_36.png
1.8583 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_37.png,Studies/022/LAS/anno/OriginalData/LAS_Label_37.png
1.9167 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_38.png,Studies/022/LAS/anno/OriginalData/LAS_Label_38.png
1.9617 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_39.png,Studies/022/LAS/anno/OriginalData/LAS_Label_39.png
2.02 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_40.png,Studies/022/LAS/anno/OriginalData/LAS_Label_40.png
2.0733 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_41.png,Studies/022/LAS/anno/OriginalData/LAS_Label_41.png
2.13 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_42.png,Studies/022/LAS/anno/OriginalData/LAS_Label_42.png
2.185 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_43.png,Studies/022/LAS/anno/OriginalData/LAS_Label_43.png
2.235 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_44.png,Studies/022/LAS/anno/OriginalData/LAS_Label_44.png
2.2883 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_45.png,Studies/022/LAS/anno/OriginalData/LAS_Label_45.png
2.36 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_46.png,Studies/022/LAS/anno/OriginalData/LAS_Label_46.png
2.4117 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_47.png,Studies/022/LAS/anno/OriginalData/LAS_Label_47.png
2.4633 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_48.png,Studies/022/LAS/anno/OriginalData/LAS_Label_48.png
2.5133 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_49.png,Studies/022/LAS/anno/OriginalData/LAS_Label_49.png
2.57 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_50.png,Studies/022/LAS/anno/OriginalData/LAS_Label_50.png
2.63 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_51.png,Studies/022/LAS/anno/OriginalData/LAS_Label_51.png
2.6883 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_52.png,Studies/022/LAS/anno/OriginalData/LAS_Label_52.png
2.7317 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_53.png,Studies/022/LAS/anno/OriginalData/LAS_Label_53.png
2.7867 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_54.png,Studies/022/LAS/anno/OriginalData/LAS_Label_54.png
2.8433 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_55.png,Studies/022/LAS/anno/OriginalData/LAS_Label_55.png
2.9067 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_56.png,Studies/022/LAS/anno/OriginalData/LAS_Label_56.png
3 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_58.png,Studies/022/LAS/anno/OriginalData/LAS_Label_58.png
3.055 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_59.png,Studies/022/LAS/anno/OriginalData/LAS_Label_59.png
3.11 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_60.png,Studies/022/LAS/anno/OriginalData/LAS_Label_60.png
3.1617 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_61.png,Studies/022/LAS/anno/OriginalData/LAS_Label_61.png
3.265 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_63.png,Studies/022/LAS/anno/OriginalData/LAS_Label_63.png
3.32 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_64.png,Studies/022/LAS/anno/OriginalData/LAS_Label_64.png
3.375 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_65.png,Studies/022/LAS/anno/OriginalData/LAS_Label_65.png
3.435 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_66.png,Studies/022/LAS/anno/OriginalData/LAS_Label_66.png
3.5417 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_68.png,Studies/022/LAS/anno/OriginalData/LAS_Label_68.png
3.6467 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_70.png,Studies/022/LAS/anno/OriginalData/LAS_Label_70.png
3.7083 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_71.png,Studies/022/LAS/anno/OriginalData/LAS_Label_71.png
3.7583 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_72.png,Studies/022/LAS/anno/OriginalData/LAS_Label_72.png
3.815 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_73.png,Studies/022/LAS/anno/OriginalData/LAS_Label_73.png
3.89 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_74.png,Studies/022/LAS/anno/OriginalData/LAS_Label_74.png
3.9383 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_75.png,Studies/022/LAS/anno/OriginalData/LAS_Label_75.png
3.9767 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_76.png,Studies/022/LAS/anno/OriginalData/LAS_Label_76.png
4.0733 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_78.png,Studies/022/LAS/anno/OriginalData/LAS_Label_78.png
4.1283 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_79.png,Studies/022/LAS/anno/OriginalData/LAS_Label_79.png
4.19 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_80.png,Studies/022/LAS/anno/OriginalData/LAS_Label_80.png
4.2967 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_82.png,Studies/022/LAS/anno/OriginalData/LAS_Label_82.png
4.395 sec,Studies/022/LAS/anno/PixelLabelData/LAS_Label_84.png,Studies/022/LAS/anno/OriginalData/LAS_Label_84.png
6.235 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_123.png,Studies/031/LLS/anno/OriginalData/LLS_Label_123.png
6.2867 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_124.png,Studies/031/LLS/anno/OriginalData/LLS_Label_124.png
6.3383 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_125.png,Studies/031/LLS/anno/OriginalData/LLS_Label_125.png
6.3933 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_126.png,Studies/031/LLS/anno/OriginalData/LLS_Label_126.png
6.4333 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_127.png,Studies/031/LLS/anno/OriginalData/LLS_Label_127.png
6.4867 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_128.png,Studies/031/LLS/anno/OriginalData/LLS_Label_128.png
6.5567 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_129.png,Studies/031/LLS/anno/OriginalData/LLS_Label_129.png
6.7033 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_132.png,Studies/031/LLS/anno/OriginalData/LLS_Label_132.png
7.0133 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_138.png,Studies/031/LLS/anno/OriginalData/LLS_Label_138.png
7.055 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_139.png,Studies/031/LLS/anno/OriginalData/LLS_Label_139.png
7.1133 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_140.png,Studies/031/LLS/anno/OriginalData/LLS_Label_140.png
7.1683 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_141.png,Studies/031/LLS/anno/OriginalData/LLS_Label_141.png
7.22 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_142.png,Studies/031/LLS/anno/OriginalData/LLS_Label_142.png
7.2717 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_143.png,Studies/031/LLS/anno/OriginalData/LLS_Label_143.png
7.3183 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_144.png,Studies/031/LLS/anno/OriginalData/LLS_Label_144.png
7.37 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_145.png,Studies/031/LLS/anno/OriginalData/LLS_Label_145.png
7.4183 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_146.png,Studies/031/LLS/anno/OriginalData/LLS_Label_146.png
7.47 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_147.png,Studies/031/LLS/anno/OriginalData/LLS_Label_147.png
7.5783 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_149.png,Studies/031/LLS/anno/OriginalData/LLS_Label_149.png
7.6283 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_150.png,Studies/031/LLS/anno/OriginalData/LLS_Label_150.png
7.6867 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_151.png,Studies/031/LLS/anno/OriginalData/LLS_Label_151.png
7.7483 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_152.png,Studies/031/LLS/anno/OriginalData/LLS_Label_152.png
7.8 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_153.png,Studies/031/LLS/anno/OriginalData/LLS_Label_153.png
7.84 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_154.png,Studies/031/LLS/anno/OriginalData/LLS_Label_154.png
7.8883 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_155.png,Studies/031/LLS/anno/OriginalData/LLS_Label_155.png
7.9283 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_156.png,Studies/031/LLS/anno/OriginalData/LLS_Label_156.png
7.9717 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_157.png,Studies/031/LLS/anno/OriginalData/LLS_Label_157.png
8.03 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_158.png,Studies/031/LLS/anno/OriginalData/LLS_Label_158.png
8.0817 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_159.png,Studies/031/LLS/anno/OriginalData/LLS_Label_159.png
8.135 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_160.png,Studies/031/LLS/anno/OriginalData/LLS_Label_160.png
8.1883 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_161.png,Studies/031/LLS/anno/OriginalData/LLS_Label_161.png
8.24 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_162.png,Studies/031/LLS/anno/OriginalData/LLS_Label_162.png
8.2933 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_163.png,Studies/031/LLS/anno/OriginalData/LLS_Label_163.png
8.345 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_164.png,Studies/031/LLS/anno/OriginalData/LLS_Label_164.png
8.39 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_165.png,Studies/031/LLS/anno/OriginalData/LLS_Label_165.png
8.4433 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_166.png,Studies/031/LLS/anno/OriginalData/LLS_Label_166.png
8.4933 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_167.png,Studies/031/LLS/anno/OriginalData/LLS_Label_167.png
8.6 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_169.png,Studies/031/LLS/anno/OriginalData/LLS_Label_169.png
8.7517 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_172.png,Studies/031/LLS/anno/OriginalData/LLS_Label_172.png
8.8017 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_173.png,Studies/031/LLS/anno/OriginalData/LLS_Label_173.png
8.8483 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_174.png,Studies/031/LLS/anno/OriginalData/LLS_Label_174.png
8.905 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_175.png,Studies/031/LLS/anno/OriginalData/LLS_Label_175.png
8.95 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_176.png,Studies/031/LLS/anno/OriginalData/LLS_Label_176.png
8.9967 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_177.png,Studies/031/LLS/anno/OriginalData/LLS_Label_177.png
9.07 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_178.png,Studies/031/LLS/anno/OriginalData/LLS_Label_178.png
9.1167 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_179.png,Studies/031/LLS/anno/OriginalData/LLS_Label_179.png
9.1617 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_180.png,Studies/031/LLS/anno/OriginalData/LLS_Label_180.png
9.2 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_181.png,Studies/031/LLS/anno/OriginalData/LLS_Label_181.png
9.255 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_182.png,Studies/031/LLS/anno/OriginalData/LLS_Label_182.png
9.3117 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_183.png,Studies/031/LLS/anno/OriginalData/LLS_Label_183.png
9.4133 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_185.png,Studies/031/LLS/anno/OriginalData/LLS_Label_185.png
9.46 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_186.png,Studies/031/LLS/anno/OriginalData/LLS_Label_186.png
9.51 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_187.png,Studies/031/LLS/anno/OriginalData/LLS_Label_187.png
9.5683 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_188.png,Studies/031/LLS/anno/OriginalData/LLS_Label_188.png
9.6117 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_189.png,Studies/031/LLS/anno/OriginalData/LLS_Label_189.png
9.6683 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_190.png,Studies/031/LLS/anno/OriginalData/LLS_Label_190.png
9.7217 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_191.png,Studies/031/LLS/anno/OriginalData/LLS_Label_191.png
9.765 sec,Studies/031/LLS/anno/PixelLabelData/LLS_Label_192.png,Studies/031/LLS/anno/OriginalData/LLS_Label_192.png
0.046667 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_2.png,Studies/031/LAS/anno/OriginalData/LAS_Label_2.png
6.9467 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_133.png,Studies/031/LAS/anno/OriginalData/LAS_Label_133.png
7.0967 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_136.png,Studies/031/LAS/anno/OriginalData/LAS_Label_136.png
7.2433 sec,Studies/031/LAS/anno/PixelLabelData_1/LAS_Label_139.png,Studies/031/LAS/anno/OriginalData/LAS_Label_139.png
